,fold0_variance,fold0_old_variance
162,"[368, 376, 421, 1, 3318, 1591, 712, 1250, 1432, 2939, 1706, 1609, 893, 1639, 939, 1367, 711, 254, 262, 1088, 1439, 2695, 1073, 968, 357, 328, 2823, 3530, 1177, 1534, 1856, 3570, 1279, 1761, 529, 1588]","[1691, 2633, 76, 1317, 2874, 1303, 1765, 1210, 1906, 1912, 2516, 733, 985, 969, 1706, 2344, 687, 1686, 118, 2264, 1666, 3718, 552, 774, 2999, 1259, 673, 3008, 1225, 3303, 1176, 2883, 3238, 849, 2146, 1182]"
163,"[2164, 529, 891, 868, 1499, 1706, 712, 1968, 1561, 2161, 1028, 2590, 2687, 3015, 1303, 705, 781, 3092, 1386, 3346, 1437, 2155, 1672, 1177, 1645, 771, 3263, 1127, 2706, 1588, 3089, 3222, 235, 1873, 1514, 1296]","[2559, 1491, 711, 3323, 2633, 2009, 2278, 305, 2284, 2883, 1199, 3638, 2161, 1245, 1706, 2530, 857, 1352, 1086, 1797, 3085, 2939, 230, 2268, 2728, 1072, 2010, 1973, 3605, 896, 1703, 2874, 1906, 1012, 1666, 2067]"
164,"[262, 1307, 2331, 1422, 771, 258, 1293, 1246, 181, 712, 798, 381, 1332, 2745, 144, 893, 694, 1510, 2252, 108, 76, 1683, 2738, 1792, 1295, 1469, 1375, 1297, 261, 60, 1645, 639, 1234, 1247, 3088, 2137]","[3179, 2009, 2337, 915, 2185, 961, 1686, 1491, 2495, 461, 1581, 1906, 1644, 856, 2278, 938, 849, 1878, 857, 2401, 1142, 3411, 2869, 409, 3297, 2559, 305, 1691, 3128, 1143, 1706, 911, 3204, 272, 3270, 3637]"
165,"[529, 707, 144, 262, 938, 771, 1215, 381, 1659, 13, 1414, 1469, 712, 1746, 1422, 1366, 1370, 639, 950, 1409, 328, 1012, 2478, 477, 1638, 34, 2644, 106, 1, 408, 1556, 3743, 888, 1340, 32, 1803]","[3605, 363, 2278, 2337, 52, 926, 1797, 1086, 3252, 1782, 2009, 3420, 3304, 2495, 1644, 3638, 1906, 2867, 896, 3574, 774, 493, 1568, 1427, 2437, 23, 1409, 758, 857, 368, 196, 2869, 456, 750, 1392, 1197]"
166,"[707, 529, 606, 405, 477, 144, 3509, 1366, 610, 2250, 381, 317, 207, 379, 357, 439, 609, 1093, 2776, 3534, 1332, 2729, 1645, 1738, 792, 172, 210, 1588, 1868, 216, 3525, 1490, 3505, 1297, 22, 1425]","[1086, 2559, 17, 1691, 2278, 1644, 305, 3605, 3638, 2337, 1291, 2714, 2009, 3714, 344, 3482, 1608, 41, 1756, 2783, 2834, 2284, 172, 711, 3444, 1856, 2373, 2353, 1857, 23, 2849, 1043, 2497, 2083, 2545, 744]"
167,"[76, 707, 552, 477, 1250, 852, 3342, 1603, 216, 357, 733, 1826, 1345, 989, 196, 915, 1738, 207, 1875, 774, 2076, 826, 254, 695, 655, 1126, 529, 1914, 881, 2736, 944, 106, 2322, 414, 2071, 1210]","[1086, 1567, 1939, 76, 1142, 1293, 2337, 3638, 857, 2212, 2185, 1003, 2055, 3375, 1117, 305, 3313, 23, 1644, 3530, 673, 1245, 3682, 2497, 687, 2559, 1255, 1257, 1309, 3636, 2413, 740, 1277, 1444, 3482, 2597]"
168,"[529, 896, 254, 328, 938, 636, 733, 552, 357, 1864, 610, 707, 752, 34, 1407, 216, 29, 381, 2098, 2597, 606, 3574, 414, 1143, 172, 852, 2159, 2259, 1402, 1480, 3414, 828, 933, 3273, 3242, 1003]","[23, 2337, 883, 789, 1142, 2047, 1636, 673, 76, 1, 1086, 968, 2174, 2559, 2010, 1529, 118, 1686, 1912, 344, 2022, 2140, 52, 2292, 1599, 1807, 2331, 1154, 305, 2278, 712, 1960, 1491, 108, 1309, 774]"
169,"[485, 3644, 34, 76, 695, 271, 774, 1086, 3317, 1132, 984, 13, 1469, 381, 3020, 733, 1576, 2742, 2140, 529, 29, 2661, 707, 3106, 1487, 180, 1130, 559, 1293, 2776, 828, 357, 172, 861, 1589, 3223]","[789, 3458, 2079, 1086, 1320, 2337, 3386, 1, 968, 2994, 2276, 305, 1946, 368, 2278, 1375, 2404, 857, 196, 493, 2672, 3447, 3329, 52, 3677, 3626, 13, 165, 2109, 1410, 992, 1703, 1291, 893, 1567, 945]"
170,"[774, 2544, 485, 29, 974, 357, 707, 2669, 261, 1757, 3046, 22, 695, 1751, 2076, 196, 607, 2513, 2764, 733, 2096, 317, 1212, 1001, 1578, 1154, 3055, 1075, 529, 1891, 3703, 747, 172, 2367, 76, 1923]","[52, 883, 3677, 2344, 190, 1877, 2278, 305, 3399, 733, 2472, 1599, 691, 1222, 1, 461, 1636, 2068, 995, 3483, 1317, 968, 1394, 2081, 1871, 1906, 1491, 1578, 3375, 1997, 945, 2009, 2834, 2497, 3638, 1646]"
171,"[3057, 468, 2449, 2870, 495, 261, 1875, 774, 529, 3446, 1320, 271, 379, 415, 2515, 2497, 1709, 2397, 559, 1443, 254, 22, 1629, 946, 29, 607, 2900, 317, 1697, 2465, 684, 850, 893, 1594, 954, 416]","[190, 1142, 2278, 305, 3386, 774, 2009, 1578, 744, 492, 711, 1912, 52, 1997, 1636, 3545, 1662, 733, 2344, 502, 995, 1259, 740, 1800, 1599, 2126, 2000, 1223, 992, 1201, 3323, 1233, 1214, 3645, 1871, 2628]"
172,"[798, 529, 254, 2257, 695, 559, 2276, 538, 2462, 1286, 416, 774, 2167, 1564, 2517, 44, 1194, 1121, 707, 939, 1829, 1130, 3483, 379, 3255, 1422, 495, 843, 752, 13, 1932, 607, 1327, 3035, 810, 3738]","[2284, 1142, 883, 2278, 13, 687, 915, 985, 493, 408, 1599, 190, 1584, 2575, 1819, 820, 2784, 968, 2465, 1143, 2098, 3121, 1567, 1636, 3015, 990, 2373, 368, 2480, 3304, 1662, 409, 234, 2557, 552, 711]"
173,"[707, 1608, 607, 711, 529, 2218, 3644, 129, 1624, 674, 1250, 76, 542, 1594, 2455, 1645, 3509, 2592, 207, 357, 165, 486, 2516, 664, 495, 328, 405, 1721, 531, 254, 2203, 2122, 317, 44, 379, 2286]","[2278, 3200, 1662, 2284, 196, 1819, 1124, 820, 733, 1142, 1592, 1906, 2344, 1997, 938, 3094, 1981, 1567, 305, 1833, 267, 493, 3273, 2067, 1590, 477, 3318, 1143, 3482, 1154, 35, 2093, 1219, 812, 2949, 1088]"
174,"[707, 2478, 13, 3719, 529, 810, 1960, 658, 1829, 76, 258, 1969, 2454, 2309, 2175, 3451, 1808, 495, 881, 2368, 774, 1962, 552, 705, 317, 1307, 2381, 1026, 129, 55, 379, 207, 2125, 1580, 3112, 3567]","[906, 968, 1605, 3200, 3081, 1124, 1636, 1142, 3238, 2848, 2098, 1439, 915, 2278, 3206, 409, 992, 1132, 2126, 477, 938, 2613, 733, 2155, 408, 2994, 2575, 3518, 1683, 1578, 529, 2302, 2601, 3252, 3313, 264]"
175,"[529, 1475, 1772, 531, 328, 2877, 2726, 645, 44, 129, 3418, 357, 559, 1645, 468, 1247, 3298, 2462, 1073, 1469, 2714, 883, 1751, 3382, 1273, 1825, 2173, 2388, 3161, 538, 1766, 1828, 3607, 165, 1964, 1953]","[368, 2082, 968, 2155, 1142, 1117, 1636, 3273, 3206, 2284, 2470, 820, 2605, 2174, 1201, 2437, 108, 1644, 1693, 3530, 1491, 2575, 781, 3518, 712, 1534, 1047, 3706, 2339, 2472, 802, 995, 20, 19, 1375, 1943]"
176,"[3073, 2877, 2143, 129, 3664, 3637, 529, 44, 495, 3020, 3028, 2014, 2124, 753, 2330, 2933, 896, 76, 1210, 798, 3401, 1873, 1250, 1714, 2696, 575, 3591, 67, 3320, 1453, 2916, 1779, 1562, 2625, 2812, 1645]","[190, 1636, 820, 636, 2896, 3204, 2104, 2856, 733, 2539, 1142, 3032, 1320, 3509, 2055, 368, 954, 1257, 1629, 2093, 3633, 1043, 1703, 3200, 2676, 475, 883, 2642, 2771, 1437, 1295, 485, 1644, 255, 1590, 744]"
177,"[2143, 1223, 1446, 711, 1567, 32, 1250, 1372, 658, 1438, 529, 1469, 2100, 1746, 495, 1593, 180, 1589, 2764, 1043, 1074, 733, 379, 2162, 1411, 3479, 1871, 2248, 67, 1645, 3114, 1708, 3122, 2628, 1781, 1967]","[190, 1636, 2444, 820, 2896, 968, 733, 1128, 1694, 3028, 1151, 6, 1043, 2432, 711, 636, 41, 1176, 3482, 1722, 3235, 109, 3212, 359, 744, 1247, 3638, 2539, 974, 707, 723, 298, 226, 1683, 2103, 3509]"
178,"[774, 1250, 711, 2060, 2369, 552, 716, 1645, 1445, 752, 1372, 3611, 3325, 1469, 2540, 1022, 3633, 2205, 658, 2895, 915, 67, 1411, 529, 1772, 890, 2813, 196, 2531, 747, 531, 1757, 1438, 1027, 3209, 1741]","[968, 109, 485, 1636, 1128, 3624, 1782, 1662, 217, 1303, 3482, 1819, 2472, 938, 1943, 2353, 1717, 733, 3677, 2146, 771, 1168, 2004, 1644, 723, 2938, 2067, 1549, 2856, 3172, 19, 2284, 1314, 3603, 3530, 2422]"
179,"[3154, 1295, 76, 1411, 1210, 2679, 2143, 962, 3196, 328, 1372, 254, 509, 1028, 67, 774, 2476, 529, 2063, 488, 3368, 3270, 711, 468, 414, 44, 1645, 861, 1897, 1996, 836, 2741, 196, 1961, 2823, 1608]","[408, 1636, 198, 1303, 968, 1942, 2592, 2371, 2155, 1662, 1400, 1043, 3206, 2169, 368, 616, 1339, 3539, 1491, 3204, 1824, 1437, 485, 1703, 695, 1295, 3530, 2565, 3482, 321, 1738, 3544, 2566, 1237, 109, 2284]"
180,"[1432, 529, 606, 1394, 1998, 1516, 2809, 1914, 945, 1553, 3267, 1279, 732, 1422, 1948, 3464, 3115, 2641, 2796, 1466, 3077, 1694, 1878, 798, 531, 139, 3508, 1359, 2465, 861, 1601, 695, 2212, 559, 415, 1411]","[3028, 1636, 2472, 968, 1484, 624, 267, 76, 109, 1819, 298, 1662, 1219, 610, 368, 1168, 3375, 1950, 2995, 1997, 344, 1320, 558, 1491, 771, 1694, 3681, 2195, 1400, 1576, 1394, 809, 2104, 912, 108, 2009]"
181,"[1652, 2679, 490, 1422, 2130, 606, 620, 2156, 2038, 1661, 139, 531, 3578, 907, 2510, 1134, 575, 468, 1255, 2405, 860, 747, 750, 2680, 871, 815, 3062, 3190, 3133, 2107, 1495, 1576, 165, 1504, 529, 1723]","[1756, 2353, 254, 1636, 2592, 2058, 695, 1819, 1219, 926, 945, 1392, 1286, 455, 591, 368, 2823, 1146, 552, 3409, 968, 443, 3166, 198, 639, 1904, 1957, 261, 1373, 1943, 954, 108, 598, 357, 1303, 2676]"
182,"[542, 2225, 405, 67, 1718, 818, 1708, 252, 575, 3235, 2809, 495, 3646, 803, 2342, 3133, 1139, 1226, 620, 468, 1540, 1618, 3499, 2848, 863, 1749, 2313, 2597, 3638, 1028, 1307, 181, 1295, 2773, 1219, 21]","[2592, 198, 495, 1540, 1942, 733, 816, 2834, 1647, 41, 3134, 2287, 1069, 1576, 3343, 1605, 462, 707, 1034, 1829, 254, 2076, 968, 2939, 76, 2547, 820, 477, 1320, 1613, 3611, 3206, 2242, 3297, 3238, 3178]"
183,"[606, 610, 529, 1706, 752, 1538, 405, 843, 3335, 2490, 962, 1568, 2949, 1445, 2407, 658, 3310, 470, 1891, 328, 59, 1981, 1652, 1741, 1705, 468, 870, 2546, 3203, 2308, 1507, 1540, 2973, 3643, 1866, 1680]","[968, 1819, 1647, 298, 2009, 1903, 236, 2444, 3525, 198, 1792, 2592, 2275, 3169, 493, 1303, 261, 477, 76, 2284, 1394, 639, 495, 109, 1774, 2025, 2595, 1487, 733, 1871, 3621, 2759, 239, 3447, 1126, 3375]"
184,"[1613, 529, 446, 907, 606, 750, 468, 2050, 752, 22, 2214, 940, 974, 3596, 2193, 1854, 2547, 3503, 1948, 2406, 2936, 809, 1976, 1817, 798, 1096, 495, 531, 1553, 181, 791, 1117, 1673, 2432, 1026, 552]","[477, 368, 1662, 198, 695, 2592, 3089, 915, 1394, 644, 495, 816, 1647, 408, 1819, 598, 1303, 2678, 2098, 2608, 2848, 2444, 3531, 3458, 1717, 2235, 1187, 2432, 1069, 3343, 1991, 2724, 1939, 3525, 1792, 2093]"
185,"[606, 815, 529, 3384, 1222, 164, 1378, 1059, 752, 3116, 531, 843, 3641, 1998, 2257, 2169, 3192, 83, 878, 349, 1717, 1027, 1043, 3039, 3016, 552, 545, 446, 414, 1897, 2561, 1012, 2098, 2185, 2505, 1183]","[198, 2009, 1662, 1647, 3144, 495, 644, 3531, 1149, 815, 3621, 254, 2118, 2759, 968, 883, 3004, 368, 2438, 723, 1817, 1012, 610, 820, 1088, 456, 1745, 2432, 3455, 1303, 477, 1286, 812, 3668, 3684, 1151]"
186,"[2013, 531, 22, 606, 733, 2413, 1027, 2831, 475, 664, 405, 1990, 2151, 2977, 3259, 1416, 2641, 3318, 2920, 529, 335, 1445, 1330, 1028, 1375, 2016, 1903, 3276, 1560, 1437, 1845, 962, 545, 998, 3717, 2171]","[76, 6, 2759, 495, 1295, 198, 815, 823, 906, 1717, 2073, 2409, 664, 598, 1647, 154, 1864, 1662, 1117, 576, 167, 552, 298, 2232, 812, 1942, 695, 3530, 1143, 950, 2009, 2743, 1012, 1043, 2575, 357]"
187,"[529, 328, 1352, 883, 1445, 2708, 2974, 3560, 2238, 1424, 2157, 768, 2922, 164, 2177, 1583, 2460, 809, 1599, 2476, 879, 3202, 2898, 1772, 43, 2194, 3607, 2764, 509, 349, 2822, 1715, 3041, 531, 377, 2058]","[2895, 328, 198, 6, 261, 2644, 2009, 1286, 1456, 712, 552, 3530, 3718, 2098, 3089, 1154, 3684, 2765, 351, 1214, 172, 1295, 3543, 238, 3661, 3482, 2025, 1043, 495, 262, 2232, 1398, 948, 606, 2283, 2497]"
188,"[164, 606, 1886, 1852, 2376, 1286, 697, 3287, 59, 1772, 2622, 3644, 2005, 1086, 3427, 2180, 1540, 3662, 620, 335, 658, 2294, 1652, 1483, 328, 1028, 1187, 2980, 1314, 883, 2149, 1012, 1825, 2950, 1828, 839]","[2895, 198, 3375, 893, 262, 455, 408, 771, 328, 427, 1647, 2284, 575, 1124, 2038, 566, 1392, 1293, 1800, 659, 1187, 0, 1662, 461, 1572, 915, 3404, 1637, 344, 810, 1028, 1525, 1286, 172, 3457, 1981]"
189,"[328, 475, 1059, 865, 1483, 733, 67, 1210, 1099, 606, 2375, 1202, 871, 1673, 1012, 1699, 798, 1772, 3151, 815, 1047, 1652, 2012, 822, 1337, 335, 552, 3680, 1490, 377, 1746, 1432, 1445, 1495, 388, 620]","[3375, 1709, 1099, 610, 2220, 344, 3035, 1364, 2994, 2575, 2155, 1295, 3, 1614, 333, 2555, 254, 3446, 495, 2347, 2349, 1072, 647, 1694, 2103, 1028, 2724, 1330, 598, 1496, 860, 217, 2275, 1800, 1303, 3230]"
190,"[328, 1714, 2054, 2216, 1655, 684, 1652, 574, 1175, 1892, 733, 1257, 2146, 1210, 1619, 1721, 3655, 2538, 596, 83, 1378, 1205, 1634, 3392, 2895, 164, 3758, 1286, 1489, 1759, 1901, 974, 470, 2244, 55, 2208]","[2079, 6, 298, 962, 3739, 893, 1546, 1409, 1709, 368, 3657, 2444, 1062, 1662, 3182, 707, 595, 1134, 217, 2010, 1683, 2765, 820, 2484, 1314, 3137, 3671, 1187, 3131, 3465, 2025, 2055, 607, 1364, 1845, 1495]"
191,"[915, 139, 1706, 2935, 791, 328, 2376, 1652, 2240, 1711, 482, 1028, 1931, 1303, 1520, 2293, 1665, 1012, 1517, 531, 509, 1086, 2765, 2424, 2653, 1901, 1132, 1257, 752, 798, 2095, 1236, 1059, 733, 2375, 1994]","[1028, 298, 1908, 3392, 707, 2031, 2497, 2038, 2002, 3259, 2472, 1187, 2260, 3518, 3517, 488, 1062, 893, 1366, 721, 1121, 1518, 3364, 456, 2283, 1528, 1022, 1290, 2343, 3637, 1738, 1340, 3204, 1756, 1495, 1530]"
192,"[1789, 328, 1574, 1353, 388, 1466, 791, 1708, 1420, 470, 482, 1723, 1306, 2378, 1290, 695, 475, 3684, 1143, 1490, 2451, 3534, 1565, 962, 509, 1553, 1051, 1699, 3705, 2380, 3046, 1712, 2529, 1438, 1525, 1955]","[2150, 1865, 2339, 707, 368, 2472, 3439, 2586, 2669, 3205, 1703, 2025, 2349, 1121, 3206, 1345, 2938, 3073, 2225, 3449, 1495, 2821, 694, 380, 1845, 552, 1409, 262, 2231, 1868, 1757, 820, 2642, 2347, 2747, 2869]"
193,"[1226, 1450, 2315, 328, 1766, 2365, 3037, 2987, 801, 870, 531, 2787, 1546, 1877, 695, 2967, 940, 1390, 2589, 2119, 1059, 2471, 2144, 1143, 1062, 3413, 415, 777, 509, 1210, 1862, 1761, 3042, 2751, 716, 1198]","[2994, 3525, 893, 3518, 2938, 1547, 368, 559, 198, 2260, 883, 2834, 264, 1187, 1303, 3133, 1614, 2079, 1687, 1409, 820, 3385, 351, 381, 298, 2343, 2869, 1883, 2639, 2093, 2004, 662, 926, 2684, 416, 552]"
194,"[328, 2610, 3276, 2954, 3557, 108, 388, 276, 583, 962, 1047, 3430, 1662, 1671, 2215, 414, 1510, 2211, 1686, 3686, 2305, 1931, 883, 1483, 21, 783, 1594, 2100, 1086, 1584, 911, 67, 870, 1210, 2093, 3311]","[3238, 2355, 2834, 1364, 2038, 2519, 1143, 1432, 3204, 1290, 1544, 852, 2747, 3408, 2908, 2975, 2856, 328, 2214, 1132, 226, 1495, 3505, 2098, 2896, 707, 2232, 591, 1437, 216, 2497, 298, 3482, 709, 2684, 2004]"
195,"[328, 1363, 998, 286, 1303, 1662, 3329, 316, 3670, 21, 1565, 3151, 414, 1693, 738, 2403, 388, 1043, 108, 1086, 1483, 1226, 1234, 2809, 883, 566, 1761, 1339, 815, 3205, 809, 870, 67, 2642, 1491, 602]","[2098, 764, 298, 1724, 2260, 2025, 822, 381, 552, 2093, 3352, 386, 815, 261, 1871, 1544, 1222, 198, 2291, 606, 843, 1407, 674, 2856, 2753, 1234, 2235, 254, 2366, 1937, 1364, 551, 2779, 2043, 2321, 1549]"
196,"[328, 695, 1332, 1906, 1247, 3391, 470, 1514, 2245, 414, 883, 21, 3091, 3586, 738, 998, 1590, 1086, 1662, 2222, 602, 1911, 258, 1187, 3557, 1303, 1390, 3306, 2415, 1433, 1572, 1864, 335, 254, 574, 1565]","[843, 3204, 1939, 1694, 2342, 709, 108, 1608, 3581, 2764, 707, 40, 416, 1028, 1866, 2980, 2639, 450, 238, 2950, 198, 2938, 321, 852, 1038, 377, 1043, 1576, 2918, 254, 3367, 650, 575, 2099, 1222, 1800]"
197,"[2332, 1363, 1975, 1188, 695, 2453, 290, 3191, 342, 3167, 566, 1439, 509, 3095, 1198, 1463, 1457, 2643, 254, 2993, 1111, 2505, 1687, 990, 1752, 1662, 1584, 328, 2135, 1043, 640, 1158, 3106, 1117, 1914, 1096]","[1937, 1043, 1366, 3482, 2938, 816, 712, 2869, 1255, 839, 3255, 3754, 3363, 1012, 1392, 3099, 597, 2930, 2444, 1942, 2118, 357, 421, 2083, 1028, 3517, 2174, 606, 198, 2004, 2488, 276, 2472, 3072, 238, 2678]"
198,"[2514, 531, 2679, 108, 3713, 1043, 883, 911, 1781, 3408, 1069, 1234, 2003, 607, 752, 2137, 1662, 182, 3158, 1634, 2134, 3362, 1062, 3442, 1510, 1154, 1708, 939, 1182, 578, 3438, 2177, 3479, 1824, 2156, 1392]","[2862, 381, 712, 1694, 2472, 707, 1703, 238, 1038, 2978, 1937, 234, 3561, 3042, 861, 1724, 108, 262, 2869, 606, 3408, 2738, 298, 1564, 1856, 2444, 2747, 2367, 915, 694, 3533, 2900, 3539, 1187, 3482, 1725]"
199,"[1043, 0, 1966, 1627, 695, 2310, 915, 1446, 21, 1095, 388, 2002, 1234, 2041, 3586, 414, 1378, 2539, 1911, 2890, 3544, 1592, 1819, 1086, 1445, 1576, 926, 2012, 1694, 3481, 1639, 509, 1710, 2502, 316, 1524]","[3457, 3561, 707, 405, 852, 3450, 1143, 1407, 694, 2389, 2296, 606, 1409, 575, 810, 915, 2004, 3165, 1132, 262, 3482, 1639, 1187, 816, 3145, 1124, 820, 2349, 712, 1456, 962, 2764, 2870, 2156, 2862, 2724]"
200,"[1446, 328, 1043, 915, 871, 809, 664, 728, 695, 1449, 1363, 414, 1605, 1567, 2057, 2568, 1360, 1086, 926, 574, 1286, 1397, 21, 3734, 2752, 3742, 1457, 2222, 1614, 1636, 2025, 962, 815, 3086, 870, 2017]","[3684, 1409, 262, 1639, 159, 477, 3482, 2472, 3457, 707, 2156, 1305, 298, 1407, 1629, 852, 1134, 1187, 3364, 1043, 1990, 2627, 2423, 3204, 3561, 2747, 820, 2724, 712, 962, 694, 2459, 2930, 606, 1703, 1806]"
